pk,movie_id,director_id
5563,872,13294
5564,538235,2092980
5565,13417,77488
5566,13417,92694
5567,4437,37710
5568,14254,81201
5569,14254,223886
5570,6623,51984
5571,4379,36797
5572,839738,2436936
5573,24528,91730
5574,398221,1315177
5575,718444,69593
5576,649918,258498
5577,505600,59315
5578,556901,2363198
5579,66,190
5580,109431,71600
5581,567797,75725
5582,10726,66800
5583,376867,92784
5584,14817,53177
5585,874300,34517
5586,1577,17649
5587,439058,1766941
5588,6557,29214
5589,907,12238
5590,866462,1604265
5591,12144,40345
5592,520172,20387
5593,333669,63306
5594,506528,51864
5595,9559,190
5596,269795,1319499
5597,253,9915
5598,581600,36602
5599,553,42
5600,1443,1769
5601,980804,2741073
5602,232771,104066
5603,6069,20629
5604,409,2239
5605,11185,133259
5606,19901,56501
5607,19901,56502
5608,353326,1496011
5609,19959,7213
5610,343795,41887
5611,11565,61175
5612,5923,1744
5613,467956,1669760
5614,982317,3571278
5615,2614,4600
5616,85877,1141803
5617,9012,56578
5618,28032,12881
5619,28032,40345
5620,12118,41720
5621,2666,21085
5622,45269,70500
5623,38317,57370
5624,6439,50582
5625,22907,97026
5626,8845,12989
5627,31011,107490
5628,16048,45785
5629,8487,5174
5630,21832,77921
5631,21832,77923
5632,21832,77926
5633,451644,72712
5634,82,638
5635,1817,5572
5636,15573,21958
5637,165108,38960
5638,624798,1057653
5639,21032,21879
5640,13980,107045
5641,1081328,2236984
5642,709195,1191028
5643,9073,56998
5644,449503,1785844
5645,393457,5292
5646,12182,71548
5647,463843,1485406
5648,22582,78615
5649,722913,96172
5650,861072,59261
5651,287903,11012
5652,401513,80999
5653,567646,1456792
5654,11683,14999
5655,37056,17046
5656,408270,80107
5657,878361,66121
5658,452558,63571
5659,401898,71609
5660,928344,1113994
5661,11412,16938
5662,1268,16356
5663,62568,1043246
5664,6964,17698
5665,15767,45996
5666,414419,138
5667,51052,208113
5668,724108,2710791
5669,345009,1169249
5670,345009,1169250
5671,928769,1108871
5672,805,3556
5673,9087,3026
5674,14979,51984
5675,11077,17494
5676,392207,82724
5677,425972,1167036
5678,425972,1167037
5679,11442,33341
5680,17466,45645
5681,297556,204553
5682,227257,175450
5683,227257,203310
5684,13151,88623
5685,13151,1296175
5686,13151,1296176
5687,9708,58689
5688,9292,7145
5689,1648,18356
5690,10610,64901
5691,2605,12840
5692,116149,101666
5693,11895,14987
5694,14372,16566
5695,1497,59649
5696,64586,239404
5697,14844,80307
5698,411840,1696308
5699,397469,2617540
5700,630392,32250
5701,826914,145446
5702,1245,54441
5703,607844,86325
5704,300681,6047
5705,4546,37915
5706,9319,893
5707,1934,18844
5708,413052,236013
5709,10348,64901
5710,10040,58072
5711,1715,5306
5712,37280,81495
5713,112205,59
5714,13805,35694
5715,13805,35734
5716,763148,128452
5717,861057,583932
5718,12160,8844
5719,9313,2460
5720,11937,55668
5721,535544,1219201
5722,227783,1262197
5723,399057,122423
5724,3594,5572
5725,169209,53935
5726,18162,11887
5727,1887,1769
5728,1062807,2666700
5729,547565,141962
5730,2698,4499
5731,1825,33008
5732,262,1032
5733,820912,1301006
5734,18329,12453
5735,2157,2042
5736,14317,78488
5737,14317,78485
5738,10061,11770
5739,66247,93194
5740,38810,122423
5741,5289,42712
5742,974188,3544062
5743,221,2765
5744,470044,66121
5745,160642,932980
5746,16187,56852
5747,7459,9339
5748,7459,9340
5749,2124,21806
5750,8953,185
5751,13474,64211
5752,397422,1480620
5753,489245,1157604
5754,80035,62854
5755,316023,1061773
5756,532710,2381662
5757,581734,1395183
5758,643532,1035
5759,8984,8246
5760,587792,1704882
5761,301365,21183
5762,18487,893
5763,599521,38692
5764,164457,65167
5765,3597,33254
5766,14560,52112
5767,806,12028
5768,11975,1776
5769,573531,12180
5770,573531,70100
5771,573531,80931
5772,573531,107855
5773,573531,122186
5774,573531,123193
5775,573531,227555
5776,573531,1107310
5777,573531,1329047
5778,573531,1407174
5779,573531,1491896
5780,573531,1527010
5781,573531,1575131
5782,573531,2441794
5783,438689,1450271
5784,172803,115033
5785,551804,54248
5786,10677,43468
5787,41436,20133
5788,175,59
5789,167,1978
5790,819876,224
5791,512895,1218988
5792,582570,1110102
5793,282070,43652
5794,1832,19303
5795,670266,27005
5796,11158,8876
5797,484862,1959810
5798,35854,63571
5799,401469,72757
5800,12721,35452
5801,811596,2352
5802,28597,13581
5803,823,12178
5804,1024627,2101952
5805,1116242,4022179
5806,740996,1055512
5807,630566,88675
5808,54445,134129
5809,68722,4762
5810,6519,52049
5811,356334,1297488
5812,571346,1266598
5813,458,6241
5814,48489,1135340
5815,715658,1603050
5816,25642,18355
5817,20856,79656
5818,371645,55934
5819,9064,52194
5820,41733,57130
5821,84362,30956
5822,8452,1724
5823,9037,56755
5824,296098,488
5825,12090,17825
5826,10649,66222
5827,356084,80762
5828,41003,46085
5829,473149,119419
5830,571384,131873
5831,385332,1585062
5832,578498,1201375
5833,80184,444720
5834,1008204,1694871
5835,526050,84124
5836,32985,69593
5837,10663,57370
5838,611914,439236
5839,11455,69500
5840,10829,26475
5841,573680,41041
5842,280960,1159855
5843,591278,938467
5844,2277,10965
5845,39203,101915
5846,115223,65429
5847,17277,40199
5848,1055317,168782
5849,203835,64211
5850,11820,10723
5851,2623,18596
5852,898976,1275204
5853,262841,5713
5854,1032412,15045
5855,901385,1283526
5856,901385,1361389
5857,115782,64139
5858,518158,1038001
5859,514921,212240
5860,14784,56512
5861,852592,212687
5862,416234,56501
5863,416234,56502
5864,196254,80948
5865,792307,122423
5866,472674,77269
5867,310119,77162
5868,23903,86439
5869,4347,36588
5870,221731,1084905
5871,152760,1461
5872,637462,2886717
5873,536869,70500
5874,390634,1196401
5875,9620,11401
5876,4727,39138
5877,35712,83046
5878,10033,11873
5879,12705,67767
5880,9600,1215
5881,614939,52934
5882,987,3146
5883,702,2746
5884,716263,2311182
5885,326425,30058
5886,2486,25453
5887,9612,18308
5888,406,2406
5889,657644,1501875
5890,621876,1457228
5891,10045,35453
5892,873,488
5893,77805,109402
5894,77805,109403
5895,192,2352
5896,384682,60922
5897,384682,60923
5898,8224,5572
5899,18009,50719
5900,650031,22676
5901,9955,60922
5902,9955,60923
5903,412988,65298
5904,56832,144536
5905,25602,78108
5906,719088,566672
5907,335659,1371373
5908,749618,2409780
5909,80410,23799
5910,11377,57898
5911,13375,37577
5912,9075,10491
5913,1084605,94917
5914,10357,8843
5915,37233,2226
5916,382598,1067317
5917,426613,1285174
5918,14613,105643
5919,10246,12698
5920,106747,2294
5921,13460,57581
5922,1106732,2042738
5923,569547,27571
5924,4561,38007
5925,607397,1908548
5926,83666,5655
5927,76494,64045
5928,691302,2595101
5929,1598,1032
5930,435615,1081445
5931,10048,18878
5932,70435,1884
5933,786,11649
5934,60308,5345
5935,796256,1118348
5936,317744,1223175
5937,9801,20237
5938,10156,14639
5939,76640,69081
5940,480157,91614
5941,939899,937151
5942,542224,90609
5943,10398,5696
5944,758866,1487492
5945,26505,59
5946,10007,61894
5947,429200,129561
5948,429200,227564
5949,10122,8876
5950,449664,1809758
5951,946581,124334
5952,16931,18356
5953,467012,121798
5954,203696,56851
5955,34647,14597
5956,23759,57581
5957,460229,1043960
5958,9946,37710
5959,633604,1513574
5960,76649,4014
5961,18764,26760
5962,18764,26767
5963,482008,1904888
5964,22586,107274
5965,109443,55710
5966,192145,455
5967,46705,139098
5968,6145,17812
5969,11859,70850
5970,342588,1129511
5971,95610,9158
5972,15516,5140
5973,82695,70500
5974,783613,2926224
5975,625450,1744211
5976,415214,81220
5977,16325,57125
5978,975120,10847
5979,80518,1252638
5980,111190,48583
5981,47931,52576
5982,463116,1837958
5983,651,9789
5984,9614,17494
5985,559563,1867155
5986,184346,55499
5987,79516,587348
5988,28691,30956
5989,10152,58868
5990,14113,18357
5991,18011,84982
5992,15003,57214
5993,230179,145228
5994,9631,37932
5995,93685,582593
5996,11563,18897
5997,1105313,3813160
5998,134,1223
5999,134,1224
6000,27088,16830
6001,10906,56263
6002,40805,201
6003,1075529,1053547
6004,489064,16848
6005,459928,231705
6006,680593,66074
6007,345330,63772
6008,107257,224875
6009,698201,585208
6010,396194,65314
6011,10477,16938
6012,12538,58448
6013,712,10723
6014,9516,11447
6015,9516,11448
6016,521720,1097187
6017,638597,61069
6018,339530,27005
6019,9569,58040
6020,619433,1511274
6021,934756,16837
6022,670429,1908875
6023,410117,1661862
6024,278236,1184816
6025,846969,1136364
6026,830,12300
6027,479,6482
6028,142061,105643
6029,8327,55119
6030,397837,45419
6031,4964,41039
6032,333385,79279
6033,10220,21053
6034,852438,67717
6035,10776,7908
6036,59429,229359
6037,27579,45052
6038,788929,2683196
6039,292011,190
6040,9571,564
6041,483455,1221889
6042,467248,31120
6043,30061,74863
6044,30061,90367
6045,415749,85561
6046,415749,1514585
6047,1056177,145475
6048,1725,1744
6049,1725,18868
6050,888097,117883
6051,477044,222686
6052,617505,32593
6053,8741,30715
6054,3172,8246
6055,11576,4081
6056,551,7501
6057,333354,1115305
6058,975,240
6059,401043,1201162
6060,43933,129894
6061,710871,87876
6062,744114,1187130
6063,51162,16842
6064,51162,227439
6065,480042,27846
6066,851303,1105712
6067,1492,578
6068,2069,21217
6069,14362,38689
6070,9463,57730
6071,431259,1283956
6072,88557,65429
6073,644092,1711826
6074,31967,56851
6075,31967,108952
6076,31967,930221
6077,31967,930222
6078,31967,1222157
6079,31967,2534353
6080,4244,12962
6081,35056,17825
6082,9359,7187
6083,201085,10828
6084,9090,20237
6085,3082,13848
6086,465003,60099
6087,7735,52961
6088,1008042,2070452
6089,1008042,2070453
6090,456154,1270225
6091,11817,70573
6092,3604,17281
6093,682254,81597
6094,682254,1637778
6095,682254,2579481
6096,276624,144536
6097,659,10249
6098,62764,56512
6099,8963,893
6100,187257,118828
6101,187257,118851
6102,187257,230320
6103,187257,1082036
6104,187257,1115333
6105,187257,1156644
6106,187257,1169234
6107,187257,1644913
6108,749274,190
6109,10908,16513
6110,655,2303
6111,8408,14999
6112,2640,7145
6113,717915,2687384
6114,258893,124279
6115,539892,1181022
6116,539892,1938317
6117,277355,84335
6118,3902,16863
6119,1878,280
6120,553261,2147404
6121,553261,2147405
6122,553261,2147406
6123,553261,2147407
6124,553261,2147409
6125,462181,1436943
6126,393209,2710
6127,928,4600
6128,778106,2109683
6129,659986,1449272
6130,17189,239818
6131,286567,130837
6132,534072,1773669
6133,359412,30058
6134,10586,2042
6135,9606,58159
6136,575604,1943702
6137,17365,6349
6138,11005,14911
6139,254474,216146
6140,10912,67451
6141,15596,69801
6142,521,2636
6143,937337,220956
6144,581032,25598
6145,204788,225508
6146,18118,18669
6147,812456,3031994
6148,11979,28741
6149,2320,2523
6150,858,9248
6151,610338,125891
6152,25539,62410
6153,43539,455
6154,36897,1074547
6155,12657,73832
6156,2100,21526
6157,573730,230411
6158,384737,1436974
6159,14370,63713
6160,2239,3055
6161,533642,1480320
6162,34672,61244
6163,481880,9181
6164,10543,15890
6165,483,5602
6166,1022206,222203
6167,14864,2778
6168,452557,78871
6169,39880,147411
6170,438,5917
6171,300673,50767
6172,4512,37618
6173,11589,54451
6174,839440,2994607
6175,3980,18356
6176,766798,309
6177,458253,154705
6178,170657,57607
6179,170657,137141
6180,2005,716
6181,9763,33279
6182,287649,94003
6183,17445,74863
6184,988667,91378
6185,301351,1257827
6186,68,280
6187,12208,6593
6188,12208,8514
6189,12208,39853
6190,12208,47792
6191,12208,70308
6192,12208,94988
6193,6435,2171
6194,466622,67356
6195,256522,80762
6196,171581,83985
6197,13363,76462
6198,7092,51955
6199,309886,58324
6200,15916,12180
6201,8738,9108
6202,1001431,76727
6203,37821,36797
6204,16296,80247
6205,651589,212687
6206,11948,46230
6207,583833,2009494
6208,523849,85822
6209,297291,37021
6210,919609,2937358
6211,1090,15361
6212,435366,117370
6213,341012,62854
6214,341012,62863
6215,8051,4762
6216,407440,227455
6217,608195,20218
6218,1119023,1188834
6219,1119023,1979552
6220,11469,40243
6221,14175,80691
6222,6878,6592
6223,14636,83985
6224,326215,57917
6225,19585,84851
6226,7457,11151
6227,35552,59
6228,384677,1296522
6229,101733,76171
6230,624,2778
6231,20083,240150
6232,486131,20400
6233,33196,84852
6234,765119,41039
6235,9208,11401
6236,15356,78135
6237,284289,930644
6238,622,3556
6239,881211,1281387
6240,9535,1524
6241,719410,2693161
6242,621151,86482
6243,12122,11770
6244,475214,31164
6245,393738,587351
6246,638,5602
6247,777620,2930485
6248,72197,53304
6249,7305,664
6250,874960,3237122
6251,168676,27005
6252,613,7832
6253,4836,957
6254,643,9603
6255,54318,46297
6256,65869,544158
6257,10747,190
6258,817451,69593
6259,619278,69593
6260,22972,25598
6261,11171,19224
6262,87826,57370
6263,17681,88623
6264,10376,65314
6265,925786,121798
6266,463684,57113
6267,63422,237219
6268,321528,105643
6269,413644,76100
6270,413644,1806868
6271,7364,52609
6272,12501,10001
6273,582306,2511025
6274,556803,182892
6275,2436,22636
6276,790142,102402
6277,736509,1174066
6278,454992,1302549
6279,65055,4755
6280,433249,1539926
6281,10234,6011
6282,9390,11649
6283,457232,137064
6284,435577,21981
6285,16617,16938
6286,9562,7187
6287,356085,80762
6288,334376,16142
6289,334376,592039
6290,12556,54050
6291,620725,52114
6292,620725,52115
6293,11546,69801
6294,1005342,1045283
6295,8974,51000
6296,16620,82219
6297,39205,101915
6298,21481,76418
6299,274479,17883
6300,594718,1849086
6301,570480,2201036
6302,1378,17114
6303,19186,29715
6304,531306,36425
6305,13121,57055
6306,5460,43439
6307,133931,1098107
6308,12596,10723
6309,635,9168
6310,603119,1489560
6311,477018,1105712
6312,644083,1322031
6313,978,2352
6314,439,4415
6315,12914,1214381
6316,457799,69237
6317,434203,132964
6318,79089,1049284
6319,45719,76936
6320,11205,62410
6321,15915,146438
6322,12837,71947
6323,345922,169448
6324,438808,208527
6325,778814,2488679
6326,222936,11649
6327,853361,2866983
6328,955555,2376041
6329,864,12962
6330,430040,18878
6331,15653,147702
6332,2134,21869
6333,625169,2253977
6334,314365,17867
6335,9557,57962
6336,760873,568692
6337,24740,64508
6338,434757,92125
6339,434757,176153
6340,1535,893
6341,556574,1485823
6342,10997,20640
6343,80987,131327
6344,1551,5572
6345,72976,488
6346,170687,52691
6347,170687,1152981
6348,44264,1223
6349,44264,1224
6350,578908,922344
6351,348060,119195
6352,152044,1252958
6353,7450,12881
6354,7450,40345
6355,1100964,1599044
6356,1100964,2456422
6357,10708,52112
6358,40264,35694
6359,40264,35734
6360,1109424,1085788
6361,975490,1223658
6362,33689,17167
6363,2525,6593
6364,746,4956
6365,592,1776
6366,213,2636
6367,10676,11777
6368,199534,59998
6369,8676,17167
6370,1730,5602
6371,254172,20646
6372,10449,46085
6373,1040263,145509
6374,46429,136141
6375,627290,2399829
6376,627290,2399830
6377,467433,939496
6378,11568,4610
6379,9909,60295
6380,467244,66728
6381,283350,16828
6382,42949,59
6383,9519,37618
6384,766475,1814510
6385,338766,3055
6386,828,1744
6387,567006,1148353
6388,49600,2778
6389,1710,15148
6390,29362,105885
6391,517116,1317685
6392,517116,1317686
6393,427175,1702035
6394,10134,63937
6395,2355,24173
6396,449924,63571
6397,19042,71852
6398,19042,952327
6399,2757,5953
6400,343674,551463
6401,78383,71901
6402,748917,237610
6403,8699,55710
6404,145220,26205
6405,615643,931952
6406,148980,40391
6407,148980,44131
6408,172760,1155323
6409,147,1650
6410,862553,1989568
6411,484437,1398631
6412,14289,77211
6413,526,7187
6414,320,525
6415,261392,1299380
6416,225745,233655
6417,294993,125101
6418,1060262,1017624
6419,185133,76936
6420,16411,65994
6421,16411,66718
6422,437375,15858
6423,20312,1058
6424,598133,1212028
6425,445954,78108
6426,785545,2934273
6427,200,2388
6428,152532,69371
6429,434355,1077537
6430,16113,33008
6431,21972,79656
6432,429471,77357
6433,871799,123238
6434,272693,991868
6435,487616,1925247
6436,28340,50583
6437,936625,1566555
6438,11113,14674
6439,10493,13015
6440,446696,15892
6441,9277,9577
6442,21683,34920
6443,21683,34927
6444,21683,1451637
6445,468224,88857
6446,110,1126
6447,513347,1368135
6448,513347,1627285
6449,513347,2004912
6450,427564,1637776
6451,12113,578
6452,11132,58628
6453,437035,67263
6454,326,4755
6455,58151,50767
6456,26388,95320
6457,2112,4723
6458,984,14773
6459,1014530,55898
6460,526702,1168139
6461,11653,44916
6462,10611,20400
6463,13855,75915
6464,243938,3227
6465,49526,508
6466,9103,15111
6467,295011,15115
6468,44639,74058
6469,36568,120218
6470,5070,34262
6471,82682,91268
6472,15999,56339
6473,8843,56512
6474,14756,63571
6475,447665,41355
6476,407445,1333
6477,10775,65994
6478,10775,66718
6479,788,10965
6480,4553,37948
6481,61717,1108711
6482,11101,14614
6483,15080,628
6484,36239,1088105
6485,11916,14773
6486,374853,1253090
6487,234200,111807
6488,382581,80948
6489,10714,7775
6490,785976,1970504
6491,785976,2938895
6492,404378,1724
6493,297608,1306608
6494,14620,26714
6495,408220,105643
6496,965203,150690
6497,736759,3117140
6498,379170,152111
6499,741228,11694
6500,673309,844266
6501,673309,909318
6502,76758,607
6503,376166,24485
6504,16866,117052
6505,9598,58137
6506,739993,71548
6507,9100,41549
6508,6217,1035
6509,4823,18500
6510,616885,97618
6511,20766,53333
6512,17898,1223735
6513,423612,8193
6514,515741,219961
6515,5241,42113
6516,8069,53767
6517,1429,5281
6518,16237,127380
6519,16237,127381
6520,16237,127382
6521,332283,1088579
6522,12545,13563
6523,11543,7395
6524,11543,7396
6525,140870,1207661
6526,140870,1254045
6527,26325,39608
6528,6538,5342
6529,220882,1206051
6530,592863,1966571
6531,18032,36697
6532,9327,4499
6533,239571,52405
6534,14219,69579
6535,73454,188897
6536,717634,64471
6537,4413,17016
6538,10142,1150
6539,203834,2150
6540,10808,52112
6541,260358,60744
6542,628534,45730
6543,71689,104644
6544,71689,1447210
6545,580532,81856
6546,149509,59291
6547,3525,5342
6548,32856,1201
6549,5375,42994
6550,587693,79656
6551,13767,15045
6552,9589,15868
6553,9293,31024
6554,559907,592493
6555,10067,53177
6556,81003,89112
6557,36685,13484
6558,134812,142138
6559,134812,1100340
6560,258480,16863
6561,26963,96676
6562,26963,96677
6563,10307,11809
6564,1251,190
6565,615952,20561
6566,460885,1044250
6567,283317,57865
6568,8390,16328
6569,526007,21136
6570,409122,1659481
6571,487242,90367
6572,17918,5140
6573,398222,1702039
6574,351523,1708566
6575,71864,3290
6576,48737,105153
6577,539651,72034
6578,466876,1262197
6579,166666,46203
6580,470229,585933
6581,470229,585934
6582,470229,1397786
6583,425001,49903
6584,122583,101915
6585,122583,237072
6586,767825,1780451
6587,6552,50719
6588,939338,1049951
6589,505058,20355
6590,11708,70308
6591,793269,2963806
6592,376004,688807
6593,11879,14392
6594,246741,55934
6595,246741,55936
6596,1120976,4067758
6597,228066,2291
6598,492108,1654750
6599,617,9200
6600,663210,1187637
6601,2291,7270
6602,252178,208527
6603,416148,1598568
6604,416148,1598569
6605,6620,3146
6606,9599,26713
6607,77459,65629
6608,598896,32
6609,560044,1046494
6610,10461,56435
6611,1027219,3587745
6612,339404,3905
6613,16723,84782
6614,261,3632
6615,1600,1126
6616,192911,176148
6617,192911,545083
6618,11348,54525
6619,38357,7017
6620,680531,19119
6621,11601,508
6622,17529,37360
6623,11592,10367
6624,11658,64883
6625,108,1126
6626,433157,1057579
6627,452551,74192
6628,500852,19850
6629,10772,49450
6630,3036,11181
6631,361263,57895
6632,581577,78118
6633,659959,4387
6634,487670,90367
6635,487670,1959810
6636,36243,46366
6637,200995,1134608
6638,1985,8557
6639,450806,104507
6640,431075,1480320
6641,10328,6159
6642,10771,66654
6643,5994,11091
6644,11007,17825
6645,216282,93214
6646,59961,125738
6647,209244,1187819
6648,5486,25826
6649,48988,7395
6650,48988,7396
6651,424781,930526
6652,284274,1266051
6653,584,6482
6654,547,4135
6655,7874,53267
6656,17047,36083
6657,10679,66212
6658,15,40
6659,302,4387
6660,504172,190
6661,25678,72543
6662,6644,11435
6663,1116099,3416191
6664,1955,5602
6665,807196,191750
6666,498248,49870
6667,8195,13776
6668,5038,1243
6669,783,4786
6670,446807,932248
6671,809968,1610284
6672,852830,210355
6673,21078,144393
6674,270487,1223
6675,270487,1224
6676,21542,42974
6677,995,8500
6678,505579,137064
6679,3683,190
6680,839,488
6681,446791,578
6682,11971,11181
6683,575265,9033
6684,31685,49214
6685,9882,9181
6686,575828,143696
6687,12142,23799
6688,11545,5655
6689,789708,1653394
6690,554241,58375
6691,10753,18897
6692,500916,1358976
6693,4824,30365
6694,9346,57383
6695,974691,34517
6696,10785,11435
6697,10785,13973
6698,525,4610
6699,302429,2216
6700,9994,15810
6701,9994,15811
6702,9994,61677
6703,9994,61678
6704,595,8482
6705,2655,24
6706,3981,17698
6707,621707,2381662
6708,457943,1055220
6709,9042,44179
6710,293768,88084
6711,15655,93301
6712,372754,1549377
6713,1065890,57604
6714,574475,1181022
6715,574475,1938317
6716,487672,90367
6717,312793,1434686
6718,592984,6159
6719,492719,237072
6720,492719,1503508
6721,214553,1247708
6722,611359,1158937
6723,513302,1207661
6724,513302,1254045
6725,559957,564818
6726,2110,21647
6727,18674,35452
6728,982,13776
6729,15567,185072
6730,15567,210053
6731,710356,57154
6732,10199,64152
6733,10199,58897
6734,360249,22558
6735,347548,1560279
6736,11702,20907
6737,321697,2034
6738,765335,3446871
6739,12783,73460
6740,644583,17350
6741,458109,220331
6742,20043,931555
6743,845885,1040414
6744,5528,43993
6745,303542,55916
6746,160588,1243
6747,69315,77211
6748,21407,51023
6749,10851,956
6750,957457,102109
6751,324542,232959
6752,22824,62369
6753,331576,93991
6754,351901,108486
6755,27945,18854
6756,15067,69081
6757,12699,58209
6758,602654,95375
6759,400710,19346
6760,890541,129106
6761,589174,123802
6762,527729,47826
6763,527729,1397397
6764,10060,53334
6765,97796,1014966
6766,3537,9168
6767,374617,1458114
6768,49022,65734
6769,114168,129456
6770,395993,64141
6771,10052,4499
6772,188222,183036
6773,19101,11218
6774,754934,1310498
6775,647302,2455571
6776,9447,20629
6777,472516,1253090
6778,16559,30252
6779,181886,137427
6780,1051,15175
6781,24253,76325
6782,316154,1289604
6783,13655,116370
6784,384664,5125
6785,13600,57193
6786,150202,51795
6787,13465,5690
6788,13465,64864
6789,13465,74565
6790,616803,1349785
6791,203739,54050
6792,559937,110511
6793,339397,1243
6794,14813,61677
6795,150213,65429
6796,587996,1346215
6797,658436,1247470
6798,582834,1268646
6799,661231,18844
6800,792678,2430932
6801,16520,80570
6802,18947,7018
6803,180948,1163471
6804,80662,67075
6805,26662,102033
6806,12085,17397
6807,11342,58712
6808,357786,1518676
6809,34179,57832
6810,372343,74396
6811,10587,65688
6812,4415,19684
6813,11873,1032
6814,11231,56828
6815,170522,47826
6816,170522,1397397
6817,2671,26875
6818,347031,1317730
6819,347031,1383612
6820,11051,1032
6821,652962,65734
6822,2662,16848
6823,846867,7727
6824,15138,1680227
6825,468,5216
6826,46838,52479
6827,682110,1688115
6828,682110,2561786
6829,853588,571138
6830,11528,69741
6831,1679,18603
6832,575813,125105
6833,419700,32593
6834,75674,90429
6835,75674,293911
6836,15804,143035
6837,12403,28239
6838,10147,17447
6839,179,2226
6840,6280,8858
6841,284995,590928
6842,424488,1045176
6843,79224,1049134
6844,104,1071
6845,526019,61069
6846,407451,929825
6847,74465,11649
6848,134375,18357
6849,2064,12962
6850,42546,229389
6851,37933,1414
6852,10329,664
6853,13673,18311
6854,340176,67075
6855,198277,45117
6856,554230,1579
6857,11075,17282
6858,10861,26767
6859,13188,261224
6860,10035,24949
6861,472454,1876416
6862,9279,13581
6863,746381,2710791
6864,21519,18897
6865,71883,56340
6866,2011,20709
6867,2011,20659
6868,726429,568279
6869,400617,4762
6870,336004,90812
6871,9549,648
6872,632632,2564771
6873,26715,102402
6874,866,12995
6875,550231,17167
6876,405775,11694
6877,11929,18596
6878,20941,46085
6879,596247,2292411
6880,11860,2226
6881,284293,82335
6882,284293,82337
6883,70074,1723
6884,10314,64815
6885,2619,6159
6886,42968,17089
6887,381341,225160
6888,16290,56578
6889,205,2589
6890,455411,92317
6891,257932,1496406
6892,1032742,3100618
6893,384798,1583529
6894,1381,6431
6895,339877,1003237
6896,339877,1466181
6897,106164,1018897
6898,10628,48980
6899,77756,149863
6900,24056,90812
6901,116,1243
6902,23988,73833
6903,380111,93550
6904,6075,1150
6905,662638,1481804
6906,624479,7187
6907,339380,51984
6908,1923,5602
6909,166076,1225820
6910,18843,180576
6911,11034,25630
6912,10539,57646
6913,79,607
6914,333352,13079
6915,137093,12962
6916,716612,225009
6917,1588,59026
6918,612,488
6919,80,564
6920,916405,2294822
6921,9320,34682
6922,924423,2042386
6923,458354,1043960
6924,34335,112289
6925,7299,13927
6926,3782,5026
6927,484247,116805
6928,9876,1724
6929,583132,26875
6930,208134,56578
6931,39202,102033
6932,700267,1908510
6933,730167,81328
6934,50393,52870
6935,763152,1457161
6936,5137,41378
6937,539537,55075
6938,457332,293911
6939,75638,95320
6940,294652,1299642
6941,678489,2552254
6942,1001925,1163471
6943,45317,17883
6944,11497,40345
6945,1059319,1269290
6946,454652,82337
6947,339967,118303
6948,38358,120245
6949,523777,1393015
6950,523777,1455548
6951,314405,63973
6952,615982,145470
6953,24922,92831
6954,167313,1099678
6955,167313,1208693
6956,1124722,1567332
6957,242643,105643
6958,242643,204553
6959,481840,1549897
6960,283587,87257
6961,34065,65429
6962,429476,995462
6963,9980,3027
6964,33909,1152
6965,529983,21792
6966,529983,1614855
6967,500682,54040
6968,346651,146836
6969,203101,1148353
6970,401561,20192
6971,239678,17825
6972,18209,13284
6973,17710,1409418
6974,4858,7832
6975,490,6648
6976,596161,56789
6977,648412,1893566
6978,412546,1115327
6979,412546,1195687
6980,467952,168330
6981,18238,82822
6982,12139,14692
6983,671043,147040
6984,495193,62541
6985,152042,1252958
6986,20077,85561
6987,466081,40541
6988,937161,94342
6989,109424,25598
6990,1884,19744
6991,452015,939147
6992,797,6648
6993,802372,1296522
6994,903,13859
6995,851783,581172
6996,851783,1340556
6997,365045,90220
6998,6615,50767
6999,705,10601
7000,839369,16863
7001,452910,137141
7002,56590,90367
7003,11385,11435
7004,421473,13015
7005,963,6593
7006,14728,2388
7007,13491,75043
7008,18015,22012
7009,10471,52112
7010,393519,1392433
7011,18215,14800
7012,122857,62941
7013,6639,10723
7014,548,5026
7015,68812,81476
7016,604872,12786
7017,618354,2627293
7018,591538,1223
7019,251768,515867
7020,10660,41550
7021,1022796,15774
7022,1022796,2375591
7023,683127,1414
7024,407454,31155
7025,10658,686
7026,329540,228177
7027,18220,2873
7028,10155,1152
7029,487186,9264
7030,202575,76100
7031,202575,1324172
7032,19277,26767
7033,422803,1453616
7034,422803,2355753
7035,154,1788
7036,500919,1967084
7037,11881,24939
7038,203,1032
7039,653598,1211473
7040,17336,53935
7041,244063,143014
7042,9429,58316
7043,368031,18161
7044,2321,16294
7045,244566,17884
7046,21835,57617
7047,395841,74655
7048,250574,1155547
7049,10652,17784
7050,39940,86051
7051,5458,11873
7052,68635,30956
7053,10110,488
7054,2067,1150
7055,22160,18596
7056,13836,58375
7057,1049038,2313611
7058,454294,155531
7059,9884,12989
7060,11425,1060
7061,502416,55789
7062,1121325,1293437
7063,608813,1675793
7064,608813,2339163
7065,962852,2154443
7066,315064,66190
7067,315064,1152051
7068,315064,1407281
7069,8881,1884
7070,24480,21198
7071,72207,52934
7072,837,224
7073,783740,1012319
7074,2046,7623
7075,499028,1988603
7076,62476,55612
7077,691179,1146049
7078,437586,21007
7079,10375,33254
7080,467824,69081
7081,13027,40256
7082,994441,63052
7083,408266,1921
7084,212162,1252958
7085,641790,231705
7086,146301,995462
7087,5393,133293
7088,1083862,589915
7089,477033,1428818
7090,844547,1007689
7091,8094,3064
