pk,movie_id,keyword_id
39172,485415,2321
39173,485415,9714
39174,485415,12377
39175,485415,13005
39176,485415,157351
39177,485415,169725
39178,485415,186565
39179,46581,717
39180,46581,966
39181,46581,1583
39182,46581,1817
39183,46581,2389
39184,46581,3098
39185,46581,3197
39186,46581,4438
39187,46581,9706
39188,46581,33841
39189,46581,41406
39190,46581,190370
39191,49292,159601
39192,49292,190370
39193,49292,207767
39194,390635,233
39195,390635,1721
39196,390635,2343
39197,390635,6152
39198,390635,210024
39199,390635,222216
39200,10957,818
39201,10957,1938
39202,10957,2343
39203,10957,2710
39204,10957,4931
39205,10957,12554
39206,10957,170362
39207,10957,214510
39208,10957,223373
39209,10957,227331
39210,10957,242689
39211,586707,803
39212,586707,5756
39213,586707,6192
39214,586707,14544
39215,586707,155262
39216,586707,158718
39217,586707,202647
39218,586707,264384
39219,347754,11546
39220,347754,12530
39221,347754,13063
39222,347754,18029
39223,347754,34009
39224,347754,158591
39225,347754,286125
39226,265851,2708
39227,265851,41383
39228,265851,177964
39229,265851,248499
39230,265851,249648
39231,97367,417
39232,97367,726
39233,97367,970
39234,97367,1562
39235,97367,2669
39236,97367,3473
39237,97367,5956
39238,97367,10260
39239,97367,10275
39240,97367,10856
39241,97367,11001
39242,97367,14735
39243,97367,15090
39244,97367,15363
39245,97367,155716
39246,97367,173719
39247,97367,210772
39248,97367,243982
39249,504827,2414
39250,504827,11727
39251,504827,179430
39252,504827,269769
39253,504827,300311
39254,504827,300312
39255,10987,1583
39256,10987,3335
39257,10987,5034
39258,10987,6259
39259,10987,6406
39260,10987,9663
39261,10987,9826
39262,10987,10685
39263,10987,12339
39264,10987,13005
39265,10987,13140
39266,10987,34079
39267,10987,156075
39268,10987,156851
39269,10987,217324
39270,10987,232795
39271,553600,1852
39272,553600,6152
39273,553600,10046
39274,553600,10715
39275,553600,33637
39276,553600,192094
39277,553600,210024
39278,553600,290764
39279,11359,1990
39280,11359,6186
39281,11359,6300
39282,11359,15101
39283,11359,33465
39284,11359,187065
39285,11359,197927
39286,16306,818
39287,16306,3801
39288,16306,4565
39289,16306,4862
39290,16306,10158
39291,16306,161919
39292,16306,207569
39293,16306,259073
39294,990,236
39295,990,242
39296,990,395
39297,990,554
39298,990,567
39299,990,818
39300,990,1356
39301,990,2348
39302,990,6075
39303,990,10594
39304,990,18249
39305,990,40879
39306,797457,5657
39307,797457,9672
39308,797457,14546
39309,797457,210608
39310,797457,226424
39311,797457,226425
39312,797457,276784
39313,387426,242
39314,387426,1299
39315,387426,11547
39316,387426,14988
39317,387426,15016
39318,387426,154815
39319,387426,179430
39320,387426,194137
39321,387426,209220
39322,387426,237523
39323,387426,272877
39324,387426,290327
39325,9489,9799
39326,9489,182195
39327,9489,187056
39328,660046,818
39329,660046,5515
39330,660046,12995
39331,660046,189092
39332,660046,209365
39333,660046,235499
39334,660046,239118
39335,628964,6152
39336,628964,9914
39337,628964,15126
39338,628964,161172
39339,628964,178856
39340,628964,210024
39341,408648,9715
39342,408648,9717
39343,12309,1338
39344,12309,1797
39345,12309,4144
39346,12309,8070
39347,12309,13027
39348,9472,240
39349,9472,271
39350,9472,699
39351,9472,2794
39352,9472,2920
39353,9472,3088
39354,9472,6075
39355,9472,6269
39356,9472,10850
39357,9472,11672
39358,9472,11687
39359,9472,12988
39360,9472,155861
39361,9472,157584
39362,9472,158718
39363,9472,161643
39364,9472,171051
39365,9472,171493
39366,9472,172426
39367,9472,177216
39368,9472,179430
39369,9472,179431
39370,9472,187207
39371,9472,188086
39372,9472,193030
39373,9472,209788
39374,9472,215568
39375,9472,244644
39376,9472,308599
39377,9472,308600
39378,631132,570
39379,631132,603
39380,631132,818
39381,631132,2343
39382,631132,9826
39383,631132,11001
39384,631132,14546
39385,631132,175428
39386,631132,177895
39387,631132,189094
39388,631132,195668
39389,631132,210024
39390,10982,1994
39391,10982,3301
39392,10982,4174
39393,10982,5340
39394,10982,11728
39395,10982,164039
39396,51170,291
39397,51170,6054
39398,51170,7946
39399,51170,10468
39400,51170,11200
39401,51170,18035
39402,51170,18165
39403,895744,11181
39404,895744,161261
39405,895744,278235
39406,522406,1743
39407,522406,4379
39408,522406,12635
39409,522406,189092
39410,402200,193433
39411,402200,193497
39412,17610,1530
39413,17610,2831
39414,17610,4428
39415,17610,7540
39416,17610,159955
39417,17610,178645
39418,17610,179431
39419,17610,183414
39420,17610,192918
39421,9954,616
39422,9954,2343
39423,9954,3230
39424,9954,3616
39425,9954,3986
39426,9954,10224
39427,9954,10911
39428,9954,33637
39429,9954,157667
39430,9954,245071
39431,1100287,9817
39432,1100287,50244
39433,9007,582
39434,9007,732
39435,9007,818
39436,9007,1022
39437,9007,2301
39438,9007,4513
39439,9007,9799
39440,9007,9957
39441,9007,13005
39442,9007,13063
39443,9007,13153
39444,9007,33347
39445,9007,33476
39446,9007,186710
39447,9007,205376
39448,9007,245831
39449,9007,307609
39450,71325,970
39451,71325,6167
39452,71325,9833
39453,71325,187056
39454,71325,264386
39455,1975,9714
39456,1975,9736
39457,1975,10541
39458,1975,12369
39459,1975,207122
39460,1975,211197
39461,504,549
39462,504,570
39463,504,739
39464,504,2122
39465,504,2669
39466,504,9672
39467,504,9826
39468,504,10085
39469,504,10714
39470,504,12987
39471,504,13059
39472,504,34265
39473,504,41329
39474,504,187056
39475,9352,90
39476,9352,220
39477,9352,567
39478,9352,7868
39479,9352,9935
39480,9352,10031
39481,9352,10776
39482,9352,179431
39483,114478,1472
39484,114478,1826
39485,114478,13031
39486,114478,160185
39487,114478,161919
39488,158445,970
39489,158445,2885
39490,158445,12662
39491,158445,187290
39492,396806,703
39493,396806,4565
39494,396806,10714
39495,396806,18419
39496,396806,207694
39497,396806,228923
39498,304023,2964
39499,304023,4458
39500,304023,4563
39501,304023,12361
39502,304023,156039
39503,304023,210024
39504,303903,210024
39505,529216,514
39506,529216,1157
39507,529216,18171
39508,529216,208289
39509,529216,221189
39510,529216,240315
39511,1705,4458
39512,1705,4565
39513,1705,14759
39514,13009,3688
39515,13009,4378
39516,13009,12377
39517,13009,14595
39518,13009,155857
39519,13009,172193
39520,13009,187614
39521,10366,3222
39522,10366,4286
39523,10366,40850
39524,10366,41414
39525,12095,798
39526,12095,3133
39527,12095,9518
39528,12095,15363
39529,12095,160488
39530,492,30
39531,492,108
39532,492,566
39533,492,616
39534,492,1284
39535,492,2117
39536,492,2547
39537,492,2551
39538,492,2552
39539,492,2553
39540,492,2585
39541,492,2586
39542,492,2589
39543,492,7879
39544,492,310062
39545,302401,3635
39546,302401,5565
39547,302401,6987
39548,302401,9031
39549,302401,18420
39550,302401,209799
39551,302401,209817
39552,302401,288302
39553,302401,316107
39554,306,703
39555,306,1568
39556,306,4230
39557,306,5340
39558,306,9663
39559,306,10084
39560,306,10889
39561,306,10950
39562,306,11719
39563,306,12371
39564,306,12670
39565,306,14601
39566,306,14967
39567,306,15124
39568,306,41249
39569,306,155582
39570,306,156768
39571,306,163047
39572,306,167316
39573,306,167541
39574,9718,830
39575,9718,5922
39576,9718,6157
39577,9718,9848
39578,9718,14735
39579,9718,15086
39580,9718,15160
39581,9718,161630
39582,9718,161635
39583,9718,161643
39584,9718,161647
39585,9718,179430
39586,9718,179431
39587,236735,1930
39588,236735,10714
39589,236735,10941
39590,236735,11004
39591,236735,158927
39592,236735,167316
39593,236735,208289
39594,13022,3185
39595,13022,5159
39596,13022,5160
39597,13022,9672
39598,13022,9902
39599,13022,9935
39600,13022,13031
39601,13022,50009
39602,13022,157906
39603,13022,195325
39604,13022,195936
39605,13022,223059
39606,2332,90
39607,2332,1794
39608,2332,4668
39609,2332,5422
39610,14011,9715
39611,14011,9717
39612,14011,33637
39613,19543,1297
39614,19543,1585
39615,19543,1706
39616,19543,2763
39617,19543,9720
39618,19543,13031
39619,19543,14760
39620,19543,158233
39621,19543,158241
39622,19543,181325
39623,19543,197239
39624,19543,217961
39625,19543,223059
39626,19543,317586
39627,19543,317587
39628,265195,9706
39629,265195,9748
39630,265195,10123
39631,265195,10955
39632,265195,159931
39633,265195,171366
39634,265195,224636
39635,492336,2988
39636,492336,9663
39637,492336,10292
39638,492336,13031
39639,492336,14760
39640,492336,15097
39641,384680,680
39642,384680,1508
39643,384680,2914
39644,384680,10322
39645,384680,155805
39646,384680,157912
39647,384680,207928
39648,384680,215162
39649,384680,239924
39650,82650,12392
39651,82650,13088
39652,82650,15101
39653,82650,177804
39654,82650,179431
39655,82650,225840
39656,143308,159551
39657,143308,190370
39658,417384,818
39659,417384,1415
39660,417384,3151
39661,417384,3335
39662,417384,3358
39663,417384,6625
39664,417384,9955
39665,417384,12425
39666,417384,18005
39667,417384,180413
39668,417384,192035
39669,417384,208992
39670,417384,209568
39671,9798,417
39672,9798,521
39673,9798,720
39674,9798,769
39675,9798,1284
39676,9798,1666
39677,9798,1936
39678,9798,2051
39679,9798,2672
39680,9798,2980
39681,9798,3376
39682,9798,3635
39683,9798,6078
39684,9798,9778
39685,9798,10391
39686,9798,10410
39687,9798,10909
39688,9798,11134
39689,9798,18419
39690,9798,18420
39691,9798,180340
39692,9798,227411
39693,267193,380
39694,267193,470
39695,267193,1419
39696,267193,5653
39697,267193,8132
39698,267193,11724
39699,267193,13042
39700,416144,1157
39701,416144,4110
39702,416144,9672
39703,416144,14636
39704,416144,15354
39705,416144,18070
39706,416144,158774
39707,416144,182100
39708,416144,248527
39709,416144,252104
39710,46528,782
39711,46528,1415
39712,46528,5774
39713,46528,9748
39714,46528,9758
39715,46528,11058
39716,46528,207928
39717,13683,7347
39718,13683,9663
39719,13683,10787
39720,10294,2669
39721,10294,3880
39722,10294,3979
39723,10294,5254
39724,10294,9758
39725,10294,12565
39726,10294,15127
39727,10294,18029
39728,10294,50009
39729,10294,162904
39730,10294,162913
39731,10294,162914
39732,10294,201713
39733,13355,185200
39734,13355,188990
39735,13355,227056
39736,13355,263457
39737,13355,316332
39738,2428,186
39739,2428,3036
39740,2428,5565
39741,2428,6917
39742,2428,230097
39743,2428,253695
39744,4643,270
39745,4643,3547
39746,4643,10084
39747,4643,10617
39748,4643,34079
39749,68335,1773
39750,68335,3190
39751,68335,6342
39752,68335,6358
39753,68335,12987
39754,68335,208873
39755,68335,214810
39756,68335,222797
39757,68335,258533
39758,68335,264384
39759,429450,417
39760,429450,1415
39761,429450,3521
39762,429450,4210
39763,429450,4368
39764,429450,10614
39765,429450,10617
39766,429450,14601
39767,429450,156924
39768,429450,158419
39769,429450,204146
39770,429450,232649
39771,429450,261681
39772,7508,437
39773,7508,931
39774,7508,970
39775,7508,5905
39776,7508,6271
39777,7508,7919
39778,7508,9736
39779,7508,10508
39780,7508,14636
39781,7508,157955
39782,7508,193547
39783,1014779,13042
39784,314095,818
39785,314095,1261
39786,314095,1585
39787,314095,1963
39788,314095,2504
39789,314095,4190
39790,314095,5565
39791,314095,5968
39792,314095,10148
39793,314095,10786
39794,314095,10787
39795,314095,18266
39796,314095,157155
39797,314095,189092
39798,314095,207876
39799,314095,235651
39800,784500,9663
39801,784500,13141
39802,784500,210024
39803,784500,292887
39804,451915,582
39805,451915,818
39806,451915,1803
39807,451915,5565
39808,451915,9672
39809,451915,10649
39810,451915,14641
39811,451915,240119
39812,264419,2479
39813,45132,258
39814,45132,1419
39815,45132,2231
39816,45132,5451
39817,45132,7002
39818,45132,9715
39819,45132,10123
39820,45132,10292
39821,45132,12352
39822,45132,12353
39823,45132,12997
39824,45132,15090
39825,45132,172141
39826,45132,179431
39827,11298,596
39828,11298,818
39829,11298,1370
39830,11298,2908
39831,11298,3623
39832,11298,9720
39833,11298,9826
39834,11298,10714
39835,11298,12564
39836,11298,15106
39837,11298,33688
39838,11298,155818
39839,9522,3180
39840,9522,3864
39841,9522,5320
39842,9522,13027
39843,9522,170682
39844,9059,549
39845,9059,2849
39846,9059,4238
39847,9059,9649
39848,9059,9717
39849,9059,15001
39850,9059,175360
39851,35648,2157
39852,35648,10046
39853,35648,12190
39854,35648,12369
39855,35648,209992
39856,35648,210024
39857,35648,220328
39858,35648,233431
39859,35648,241180
39860,10131,779
39861,10131,1566
39862,10131,2494
39863,10131,3030
39864,10131,4426
39865,10131,6152
39866,10131,6259
39867,10131,6270
39868,10131,6506
39869,10131,9663
39870,10131,9826
39871,10131,10738
39872,10131,12339
39873,10131,33457
39874,10131,170383
39875,10131,190157
39876,10131,256183
39877,507903,736
39878,507903,6564
39879,507903,9672
39880,507903,10163
39881,507903,158718
39882,507903,264384
39883,507903,265777
39884,136,604
39885,136,1326
39886,136,2013
39887,136,3199
39888,136,3258
39889,136,3473
39890,136,9748
39891,136,9826
39892,136,34117
39893,136,156578
39894,136,156764
39895,136,157912
39896,136,162735
39897,136,163075
39898,136,171826
39899,136,172497
39900,136,180181
39901,136,184807
39902,136,189379
39903,136,192153
39904,136,207673
39905,136,215217
39906,136,229440
39907,136,234355
39908,136,235594
39909,136,235595
39910,136,235596
39911,136,235597
39912,136,235598
39913,136,235599
39914,136,235601
39915,6950,1261
39916,6950,1402
39917,6950,3664
39918,6950,6092
39919,6950,15149
39920,6950,17995
39921,6950,158025
39922,408647,6513
39923,408647,9715
39924,408647,9717
39925,408647,155030
39926,408647,253375
39927,38051,456
39928,38051,596
39929,38051,1646
39930,38051,5301
39931,38051,5905
39932,38051,10508
39933,38051,15232
39934,38051,18047
39935,9731,586
39936,9731,2546
39937,9731,2800
39938,9731,4426
39939,9731,6259
39940,9731,9663
39941,9731,9720
39942,9731,10089
39943,9731,10714
39944,9731,11612
39945,9731,12339
39946,9731,12570
39947,9731,14676
39948,9731,256183
39949,438674,380
39950,438674,417
39951,438674,1157
39952,438674,1321
39953,438674,1562
39954,438674,9826
39955,438674,10051
39956,438674,10950
39957,438674,14707
39958,438674,156121
39959,438674,166491
39960,438674,190722
39961,438674,199072
39962,438674,252962
39963,11003,1334
39964,11003,1459
39965,11003,2038
39966,11003,3582
39967,11003,3583
39968,11003,13072
39969,48171,716
39970,48171,2626
39971,48171,8608
39972,48171,9649
39973,48171,10093
39974,48171,11612
39975,48171,14765
39976,48171,14999
39977,48171,17986
39978,48171,159940
39979,48171,161714
39980,48171,170577
39981,48171,172232
39982,48171,172240
39983,48171,172242
39984,48171,172246
39985,48171,172248
39986,48171,229688
39987,13001,1612
39988,13001,3417
39989,13001,3801
39990,13001,9951
39991,13001,33637
39992,48466,3335
39993,48466,179433
39994,48466,280632
39995,452507,818
39996,452507,970
39997,452507,2752
39998,452507,3298
39999,452507,3358
40000,452507,5332
40001,452507,9826
40002,452507,10224
40003,452507,13092
40004,452507,33720
40005,452507,41411
40006,452507,154846
40007,452507,177554
40008,452507,179011
40009,452507,189359
40010,452507,189931
40011,452507,272987
40012,506281,9833
40013,506281,264386
40014,1064662,818
40015,1064662,158718
40016,1064662,282983
40017,1064662,289844
40018,17134,6149
40019,17134,8015
40020,17134,9748
40021,17134,15076
40022,17134,18035
40023,398173,1228
40024,398173,1468
40025,398173,2679
40026,398173,4426
40027,398173,6259
40028,398173,9622
40029,398173,9719
40030,398173,9856
40031,398173,10714
40032,398173,11036
40033,398173,11317
40034,398173,13112
40035,398173,208289
40036,398173,245377
40037,18881,570
40038,18881,627
40039,18881,782
40040,18881,2337
40041,18881,7002
40042,18881,9748
40043,18881,10292
40044,18881,10809
40045,18881,13014
40046,18881,14576
40047,18881,161919
40048,18881,198385
40049,18881,210024
40050,151960,271
40051,151960,548
40052,151960,4613
40053,151960,8086
40054,151960,9878
40055,151960,11477
40056,151960,168277
40057,151960,209386
40058,151960,240461
40059,339060,1016
40060,339060,2618
40061,339060,10614
40062,339060,208289
40063,16780,1556
40064,16780,4426
40065,16780,11545
40066,16780,11546
40067,16780,12090
40068,16780,12394
40069,16780,13006
40070,16780,14895
40071,16780,17973
40072,16780,194884
40073,42384,3754
40074,42384,232421
40075,266285,417
40076,266285,1543
40077,266285,1909
40078,266285,5606
40079,266285,9454
40080,266285,9748
40081,266285,9826
40082,266285,10392
40083,266285,10590
40084,266285,10594
40085,266285,10726
40086,266285,10950
40087,266285,11259
40088,266285,12434
40089,266285,13008
40090,266285,13116
40091,266285,15009
40092,266285,155573
40093,266285,184352
40094,266285,207928
40095,266285,232766
40096,266285,256178
40097,71469,14909
40098,71469,34061
40099,71469,186450
40100,71469,221871
40101,71469,221872
40102,71469,241046
40103,71469,247680
40104,399173,782
40105,399173,3149
40106,399173,9748
40107,399173,11315
40108,399173,239375
40109,11178,1552
40110,11178,14641
40111,11178,156104
40112,11178,164698
40113,11178,188991
40114,12100,233
40115,12100,1956
40116,12100,4305
40117,12100,4405
40118,12100,4595
40119,12100,4950
40120,12100,9524
40121,12100,9525
40122,12100,9672
40123,12100,10322
40124,12100,33482
40125,2832,549
40126,2832,703
40127,2832,1197
40128,2832,1563
40129,2832,2217
40130,2832,2669
40131,2832,3694
40132,2832,6259
40133,2832,8440
40134,2832,9743
40135,2832,9826
40136,2832,10714
40137,2832,12339
40138,2832,12565
40139,2832,12570
40140,2832,14527
40141,2832,15106
40142,2832,15234
40143,2832,18171
40144,2832,156507
40145,2832,156761
40146,2832,197708
40147,2832,207046
40148,2832,212803
40149,2832,238467
40150,693,428
40151,693,591
40152,693,970
40153,693,1196
40154,693,2088
40155,693,3453
40156,693,3454
40157,693,3455
40158,693,3456
40159,693,6188
40160,693,18035
40161,693,183886
40162,693,236636
40163,571648,818
40164,571648,10594
40165,571648,10856
40166,571648,166631
40167,19898,1612
40168,19898,2766
40169,19898,4565
40170,19898,10349
40171,19898,10364
40172,19898,13031
40173,19898,304911
40174,290864,779
40175,290864,780
40176,290864,10714
40177,8769,11477
40178,8769,169638
40179,8769,169639
40180,8769,169654
40181,8769,209387
40182,1643,90
40183,1643,4480
40184,1643,9673
40185,1643,10614
40186,1643,14534
40187,1643,34094
40188,1643,201195
40189,1643,201200
40190,98025,3182
40191,98025,10508
40192,98025,10809
40193,98025,10873
40194,98025,11254
40195,98025,13078
40196,98025,169815
40197,98025,190370
40198,98025,196631
40199,98025,211121
40200,45162,6513
40201,45162,9715
40202,45162,10761
40203,45162,33637
40204,45162,187056
40205,77930,1196
40206,77930,3182
40207,77930,3688
40208,77930,9672
40209,77930,164865
40210,77930,165492
40211,77930,229120
40212,77930,240485
40213,513514,5565
40214,513514,6075
40215,65496,254
40216,65496,612
40217,65496,818
40218,65496,922
40219,65496,931
40220,65496,1253
40221,65496,1879
40222,65496,1946
40223,65496,2217
40224,65496,3170
40225,65496,3508
40226,65496,4539
40227,65496,5091
40228,65496,5570
40229,65496,5948
40230,65496,6056
40231,65496,7600
40232,65496,9758
40233,65496,9991
40234,65496,10235
40235,65496,10505
40236,65496,10508
40237,65496,10938
40238,65496,12544
40239,65496,13059
40240,65496,13160
40241,65496,15055
40242,65496,18001
40243,65496,33665
40244,65496,40950
40245,65496,159812
40246,65496,165288
40247,65496,169358
40248,65496,171183
40249,65496,187056
40250,65496,187791
40251,65496,188259
40252,65496,207844
40253,65496,211318
40254,10648,1679
40255,10648,3877
40256,10648,5136
40257,10648,5340
40258,10648,5439
40259,10648,7002
40260,10648,10978
40261,321741,579
40262,321741,4526
40263,321741,5565
40264,321741,13005
40265,321741,167882
40266,321741,174818
40267,321741,197102
40268,321741,201189
40269,321741,208788
40270,321741,234946
40271,434555,2367
40272,434555,8015
40273,434555,10326
40274,434555,10649
40275,434555,11612
40276,434555,13092
40277,434555,15090
40278,434555,33711
40279,434555,221130
40280,302156,591
40281,302156,642
40282,302156,1563
40283,302156,1568
40284,302156,7033
40285,302156,10364
40286,302156,10937
40287,302156,13015
40288,302156,14707
40289,302156,15234
40290,302156,15271
40291,302156,46955
40292,302156,226499
40293,1576,1453
40294,1576,1568
40295,1576,1852
40296,1576,1865
40297,1576,3249
40298,1576,4565
40299,1576,6898
40300,1576,9856
40301,1576,10410
40302,1576,12377
40303,1576,15218
40304,1576,41645
40305,30018,456
40306,30018,1415
40307,30018,2702
40308,30018,5329
40309,30018,9826
40310,30018,10809
40311,30018,12541
40312,30018,15156
40313,30018,40879
40314,30018,162735
40315,30018,187544
40316,30018,188991
40317,30018,221728
40318,30018,236494
40319,30018,240237
40320,9893,5248
40321,9893,5595
40322,9893,6270
40323,9893,8783
40324,9893,10791
40325,9893,11798
40326,9893,11870
40327,9893,155722
40328,9893,161267
40329,390062,818
40330,390062,1261
40331,390062,3228
40332,390062,3298
40333,390062,5774
40334,390062,5968
40335,390062,6511
40336,390062,9672
40337,390062,10349
40338,390062,10787
40339,390062,14620
40340,390062,14964
40341,390062,18266
40342,390062,180550
40343,923018,155477
40344,272878,3541
40345,272878,9672
40346,272878,10084
40347,272878,10085
40348,272878,15162
40349,272878,172291
40350,272878,208152
40351,16808,4418
40352,16808,41585
40353,16808,41645
40354,16808,210024
40355,16808,270755
40356,10633,531
40357,10633,577
40358,10633,1415
40359,10633,2993
40360,10633,6984
40361,10633,7856
40362,10633,8627
40363,10633,9826
40364,10633,10766
40365,10633,12570
40366,10633,12987
40367,10633,14783
40368,10633,15321
40369,10633,41385
40370,10633,171416
40371,10633,180665
40372,10633,185435
40373,10633,207915
40374,10633,212725
40375,10633,215046
40376,10633,296858
40377,10633,297300
40378,10633,297301
40379,10633,297302
40380,10633,297303
40381,10633,297305
40382,10633,297307
40383,445629,392
40384,445629,5565
40385,445629,5970
40386,445629,6075
40387,445629,9672
40388,445629,12279
40389,445629,18035
40390,445629,180546
40391,274862,10278
40392,274862,10542
40393,274862,210090
40394,9092,931
40395,9092,1813
40396,9092,1994
40397,9092,3098
40398,9092,3205
40399,9092,5921
40400,9092,33673
40401,9092,41406
40402,9092,177998
40403,9092,210586
40404,9092,239200
40405,2026,1812
40406,2026,1930
40407,2026,4668
40408,2026,14903
40409,2026,18233
40410,2026,159710
40411,11892,703
40412,11892,1812
40413,11892,1849
40414,11892,5801
40415,11892,6140
40416,11892,6258
40417,11892,6270
40418,11892,9104
40419,11892,9826
40420,11892,34143
40421,11892,160313
40422,1633,531
40423,1633,818
40424,1633,2075
40425,1633,6388
40426,1633,14766
40427,1633,18379
40428,1633,155208
40429,1633,156928
40430,1633,264386
40431,36362,186
40432,36362,3036
40433,36362,3571
40434,36362,5565
40435,36362,6917
40436,36362,222185
40437,36362,230097
40438,36362,253695
40439,912598,704
40440,912598,10617
40441,912598,14643
40442,912598,180466
40443,912598,210024
40444,599281,1930
40445,599281,10226
40446,599281,13073
40447,599281,41329
40448,599281,227655
40449,419446,2792
40450,419446,14669
40451,419446,209476
40452,8975,1930
40453,8975,2554
40454,8975,4551
40455,8975,5992
40456,8975,15087
40457,8975,15248
40458,8975,34258
40459,8975,40903
40460,8975,169140
40461,3034,1299
40462,3034,1706
40463,3034,3098
40464,3034,3487
40465,3034,3582
40466,3034,9755
40467,3034,10124
40468,3034,10125
40469,3034,11931
40470,3034,12416
40471,3034,12999
40472,3034,14760
40473,3034,258464
40474,24554,9887
40475,24554,10235
40476,24554,12616
40477,348678,4553
40478,348678,10123
40479,348678,11258
40480,348678,18011
40481,348678,157223
40482,348678,228843
40483,55721,271
40484,55721,931
40485,55721,970
40486,55721,1721
40487,55721,3431
40488,55721,3584
40489,55721,5248
40490,55721,10050
40491,55721,10329
40492,55721,10955
40493,55721,11316
40494,55721,12392
40495,55721,39833
40496,55721,40879
40497,55721,155049
40498,55721,155939
40499,55721,156091
40500,55721,172454
40501,55721,174960
40502,55721,175321
40503,55721,208847
40504,5653,4351
40505,5653,14765
40506,5653,161207
40507,706503,916
40508,706503,11719
40509,706503,156121
40510,706503,306786
40511,16198,6071
40512,16198,9717
40513,16198,9887
40514,16198,10041
40515,16198,33556
40516,16198,34117
40517,16198,164039
40518,16198,188849
40519,16198,188850
40520,16198,210024
40521,475215,4379
40522,475215,10235
40523,475215,13008
40524,475215,163865
40525,475215,210024
40526,7516,376
40527,7516,1419
40528,7516,1589
40529,7516,1812
40530,7516,2708
40531,7516,3088
40532,7516,3149
40533,7516,6149
40534,7516,10123
40535,7516,10950
40536,7516,14964
40537,7516,189421
40538,41515,2406
40539,41515,6878
40540,41515,10468
40541,18501,1563
40542,18501,4565
40543,18501,9678
40544,18501,10176
40545,18501,12662
40546,18501,171989
40547,18501,192210
40548,18501,256328
40549,3600,271
40550,3600,2041
40551,3600,2135
40552,3600,3345
40553,3600,3616
40554,3600,4728
40555,3600,5420
40556,3600,6876
40557,3600,9748
40558,3600,9826
40559,3600,10776
40560,3600,10793
40561,3600,12339
40562,3600,14527
40563,3600,14692
40564,3600,15127
40565,428605,155477
40566,551591,192611
40567,551591,210024
40568,5,612
40569,5,613
40570,5,616
40571,5,622
40572,5,922
40573,5,2700
40574,5,9706
40575,5,12670
40576,5,160488
40577,5,171366
40578,5,187056
40579,290637,242
40580,290637,3335
40581,290637,6149
40582,290637,9748
40583,290637,9786
40584,290637,13063
40585,290637,162846
40586,290637,170865
40587,14132,128
40588,14132,972
40589,14132,2964
40590,14132,3386
40591,14132,210024
40592,15276,445
40593,15276,6270
40594,15276,33490
40595,15276,195997
40596,16394,9921
40597,10665,2546
40598,10665,9826
40599,10665,12339
40600,10665,12565
40601,10665,14903
40602,10665,212412
40603,10423,314
40604,10423,779
40605,10423,780
40606,10423,4613
40607,10423,5565
40608,10423,12354
40609,10423,12396
40610,239529,13141
40611,239529,155508
40612,239529,159560
40613,239529,210024
40614,17707,65
40615,17707,378
40616,17707,3434
40617,17707,14964
40618,17707,163119
40619,479259,818
40620,479259,12369
40621,2924,380
40622,2924,417
40623,2924,520
40624,2924,657
40625,2924,1438
40626,2924,3883
40627,2924,5340
40628,2924,6259
40629,2924,10084
40630,2924,10715
40631,2924,11363
40632,2924,14601
40633,2924,157892
40634,2924,159319
40635,2924,192094
40636,921,396
40637,921,1199
40638,921,1477
40639,921,1952
40640,921,2783
40641,921,2792
40642,921,4610
40643,921,4613
40644,921,4614
40645,921,4615
40646,921,5565
40647,921,5600
40648,921,6066
40649,921,6075
40650,921,209476
40651,795,236
40652,795,290
40653,795,314
40654,795,1604
40655,795,4116
40656,795,6150
40657,795,6155
40658,795,9714
40659,795,12670
40660,795,212760
40661,527,30
40662,527,100
40663,527,236
40664,527,331
40665,527,567
40666,527,570
40667,527,697
40668,527,941
40669,527,1551
40670,527,2300
40671,527,2320
40672,527,2394
40673,527,2658
40674,527,2659
40675,527,2660
40676,527,2663
40677,527,2667
40678,527,3739
40679,527,6267
40680,527,9986
40681,527,10508
40682,527,10766
40683,527,11925
40684,527,15158
40685,527,15237
40686,527,33841
40687,527,156052
40688,527,219865
40689,549053,65
40690,549053,212
40691,549053,9799
40692,549053,17971
40693,549053,189966
40694,549053,207317
40695,549053,250617
40696,9056,779
40697,9056,780
40698,9056,1568
40699,9056,3149
40700,9056,3713
40701,9056,5572
40702,9056,9725
40703,9056,9826
40704,9056,9844
40705,9056,10291
40706,9056,11148
40707,9056,12354
40708,9056,219404
40709,14424,3182
40710,14424,199063
40711,14424,245796
40712,14424,254165
40713,361380,8841
40714,361380,10542
40715,361380,15162
40716,231001,2604
40717,231001,3335
40718,231001,10292
40719,231001,12339
40720,231001,176691
40721,2330,444
40722,2330,916
40723,2330,1749
40724,2330,3330
40725,2330,5983
40726,2330,15090
40727,2330,15363
40728,12902,10541
40729,12902,11478
40730,12902,191143
40731,12902,196296
40732,12902,316332
40733,12902,317396
40734,12902,317397
40735,12902,317398
40736,5902,1199
40737,5902,1956
40738,5902,3450
40739,5902,5300
40740,5902,6092
40741,5902,9672
40742,5902,10364
40743,5902,11117
40744,5902,13065
40745,5902,202396
40746,5902,207883
40747,5902,260091
40748,21448,65
40749,21448,2398
40750,21448,207317
40751,12589,797
40752,12589,1280
40753,12589,2998
40754,12589,3289
40755,12589,6257
40756,12589,9951
40757,12589,10084
40758,12589,10244
40759,12589,12101
40760,12589,14544
