pk,movie_id,genre_id
13803,1062807,35
13804,1062807,12
13805,1062807,28
13806,547565,18
13807,547565,27
13808,547565,9648
13809,547565,53
13810,2698,14
13811,2698,35
13812,2698,10751
13813,1825,28
13814,1825,18
13815,262,18
13816,262,35
13817,820912,10749
13818,820912,18
13819,820912,35
13820,18329,18
13821,18329,10749
13822,2157,878
13823,2157,12
13824,14317,16
13825,14317,12
13826,14317,10751
13827,10061,28
13828,10061,12
13829,10061,878
13830,10061,53
13831,66247,35
13832,66247,18
13833,66247,28
13834,38810,18
13835,5289,18
13836,5289,28
13837,5289,80
13838,974188,18
13839,974188,10749
13840,974188,878
13841,221,18
13842,470044,80
13843,470044,18
13844,160642,10751
13845,160642,16
13846,160642,12
13847,16187,16
13848,16187,10751
13849,16187,35
13850,16187,878
13851,16187,12
13852,7459,10751
13853,7459,28
13854,7459,12
13855,7459,35
13856,2124,10749
13857,2124,53
13858,2124,9648
13859,8953,16
13860,8953,14
13861,8953,878
13862,13474,27
13863,13474,53
13864,397422,18
13865,397422,35
13866,489245,10752
13867,489245,28
13868,489245,18
13869,80035,35
13870,80035,28
13871,80035,878
13872,316023,35
13873,532710,878
13874,532710,53
13875,532710,27
13876,581734,18
13877,643532,80
13878,643532,53
13879,643532,18
13880,8984,53
13881,8984,18
13882,8984,80
13883,587792,35
13884,587792,10749
13885,587792,878
13886,301365,53
13887,301365,27
13888,18487,53
13889,18487,80
13890,18487,28
13891,599521,10402
13892,599521,10749
13893,599521,10770
13894,164457,53
13895,164457,18
13896,164457,80
13897,3597,27
13898,3597,53
13899,3597,9648
13900,14560,28
13901,14560,12
13902,14560,35
13903,14560,10751
13904,806,27
13905,11975,18
13906,11975,80
13907,11975,53
13908,573531,16
13909,573531,10752
13910,573531,28
13911,573531,878
13912,438689,80
13913,438689,10749
13914,438689,53
13915,172803,18
13916,172803,53
13917,551804,35
13918,551804,14
13919,551804,27
13920,551804,53
13921,10677,18
13922,10677,10749
13923,41436,27
13924,41436,9648
13925,175,12
13926,175,18
13927,175,10749
13928,167,878
13929,167,18
13930,167,9648
13931,819876,27
13932,819876,878
13933,512895,10751
13934,512895,10749
13935,512895,35
13936,582570,35
13937,282070,878
13938,282070,27
13939,1832,14
13940,1832,35
13941,1832,12
13942,670266,28
13943,670266,27
13944,11158,12
13945,11158,35
13946,11158,10751
13947,11158,878
13948,484862,16
13949,484862,35
13950,484862,28
13951,484862,10751
13952,35854,28
13953,401469,80
13954,401469,53
13955,12721,28
13956,811596,18
13957,811596,53
13958,28597,35
13959,28597,10751
13960,823,16
13961,823,878
13962,823,53
13963,1024627,28
13964,1024627,80
13965,1024627,53
13966,1116242,18
13967,1116242,10749
13968,1116242,53
13969,740996,99
13970,740996,10402
13971,630566,10402
13972,630566,18
13973,630566,10749
13974,54445,28
13975,54445,80
13976,54445,53
13977,68722,18
13978,6519,35
13979,6519,12
13980,6519,28
13981,356334,28
13982,571346,18
13983,571346,10749
13984,458,18
13985,458,35
13986,458,10749
13987,48489,28
13988,48489,18
13989,48489,10749
13990,48489,53
13991,715658,27
13992,715658,18
13993,25642,12
13994,20856,12
13995,20856,35
13996,20856,10751
13997,20856,14
13998,20856,878
13999,371645,12
14000,371645,35
14001,371645,18
14002,9064,27
14003,9064,53
14004,41733,35
14005,41733,18
14006,84362,27
14007,8452,878
14008,8452,28
14009,8452,9648
14010,9037,35
14011,9037,10402
14012,9037,10749
14013,296098,53
14014,296098,18
14015,12090,35
14016,12090,10749
14017,10649,28
14018,10649,80
14019,10649,53
14020,356084,27
14021,41003,18
14022,41003,10749
14023,473149,27
14024,473149,53
14025,571384,27
14026,571384,9648
14027,571384,53
14028,385332,80
14029,385332,18
14030,385332,53
14031,578498,18
14032,80184,53
14033,80184,9648
14034,1008204,12
14035,1008204,14
14036,1008204,10751
14037,526050,35
14038,526050,14
14039,526050,10749
14040,32985,12
14041,32985,14
14042,32985,28
14043,10663,35
14044,611914,80
14045,611914,28
14046,611914,18
14047,611914,53
14048,11455,35
14049,10829,28
14050,10829,35
14051,10829,27
14052,10829,878
14053,10829,53
14054,573680,27
14055,280960,18
14056,280960,9648
14057,591278,99
14058,591278,10770
14059,2277,878
14060,2277,35
14061,2277,18
14062,39203,16
14063,39203,9648
14064,115223,16
14065,115223,10751
14066,115223,12
14067,115223,18
14068,115223,14
14069,17277,18
14070,17277,36
14071,17277,10752
14072,1055317,10770
14073,1055317,10749
14074,1055317,35
14075,1055317,10751
14076,203835,53
14077,203835,27
14078,11820,18
14079,11820,36
14080,11820,10749
14081,2623,18
14082,2623,10749
14083,898976,80
14084,898976,53
14085,898976,9648
14086,262841,28
14087,262841,35
14088,262841,878
14089,1032412,10770
14090,1032412,10751
14091,1032412,35
14092,1032412,10402
14093,901385,878
14094,901385,53
14095,901385,27
14096,901385,9648
14097,115782,18
14098,115782,36
14099,518158,27
14100,518158,14
14101,518158,35
14102,514921,12
14103,514921,18
14104,514921,10749
14105,14784,12
14106,14784,14
14107,14784,18
14108,852592,28
14109,852592,80
14110,852592,53
14111,416234,27
14112,416234,53
14113,196254,16
14114,196254,10751
14115,196254,14
14116,792307,878
14117,792307,10749
14118,792307,35
14119,472674,18
14120,310119,12
14121,310119,18
14122,310119,36
14123,23903,16
14124,23903,10751
14125,4347,18
14126,4347,10749
14127,221731,28
14128,221731,12
14129,221731,18
14130,221731,14
14131,152760,10752
14132,152760,18
14133,152760,36
14134,152760,28
14135,637462,16
14136,637462,28
14137,637462,12
14138,637462,36
14139,637462,18
14140,637462,14
14141,536869,14
14142,536869,35
14143,536869,18
14144,390634,16
14145,390634,28
14146,390634,14
14147,390634,18
14148,390634,10749
14149,9620,28
14150,9620,12
14151,9620,9648
14152,9620,878
14153,9620,53
14154,4727,35
14155,35712,18
14156,10033,35
14157,10033,10749
14158,12705,28
14159,12705,35
14160,9600,80
14161,9600,35
14162,614939,35
14163,614939,10749
14164,987,35
14165,702,18
14166,716263,18
14167,716263,10749
14168,326425,28
14169,326425,53
14170,2486,14
14171,2486,28
14172,2486,12
14173,2486,10751
14174,9612,35
14175,9612,878
14176,9612,10751
14177,406,18
14178,657644,28
14179,657644,35
14180,657644,14
14181,621876,10751
14182,621876,12
14183,621876,35
14184,621876,14
14185,10045,28
14186,10045,53
14187,10045,878
14188,873,18
14189,77805,18
14190,192,18
14191,192,53
14192,192,9648
14193,384682,35
14194,8224,53
14195,8224,80
14196,8224,9648
14197,18009,35
14198,18009,27
14199,650031,10752
14200,650031,18
14201,650031,36
14202,9955,35
14203,412988,28
14204,412988,35
14205,412988,80
14206,56832,27
14207,56832,28
14208,56832,878
14209,25602,28
14210,25602,80
14211,25602,18
14212,25602,53
14213,719088,16
14214,719088,18
14215,719088,10749
14216,335659,16
14217,335659,18
14218,335659,53
14219,749618,16
14220,749618,10751
14221,80410,12
14222,80410,14
14223,80410,18
14224,80410,28
14225,11377,27
14226,11377,9648
14227,11377,53
14228,13375,18
14229,13375,35
14230,9075,18
14231,9075,53
14232,9075,10752
14233,1084605,53
14234,1084605,10770
14235,10357,878
14236,10357,28
14237,10357,18
14238,10357,53
14239,37233,18
14240,37233,9648
14241,37233,53
14242,382598,10751
14243,382598,35
14244,382598,28
14245,426613,18
14246,14613,16
14247,14613,10751
14248,14613,28
14249,14613,12
14250,14613,878
14251,10246,35
14252,106747,28
14253,106747,80
14254,106747,53
14255,13460,28
14256,13460,53
14257,13460,878
14258,1106732,99
14259,1106732,10402
14260,569547,878
14261,569547,9648
14262,569547,18
14263,569547,53
14264,569547,10770
14265,4561,18
14266,607397,10749
14267,83666,35
14268,83666,18
14269,83666,10749
14270,76494,10749
14271,76494,35
14272,76494,18
14273,691302,28
14274,691302,18
14275,1598,80
14276,1598,53
14277,1598,18
14278,435615,27
14279,435615,53
14280,435615,878
14281,10048,878
14282,70435,28
14283,70435,18
14284,70435,53
14285,786,18
14286,786,10402
14287,60308,18
14288,796256,27
14289,796256,9648
14290,317744,18
14291,317744,53
14292,9801,35
14293,9801,10749
14294,10156,35
14295,76640,28
14296,76640,80
14297,76640,53
14298,480157,27
14299,480157,10770
14300,939899,18
14301,939899,53
14302,542224,14
14303,542224,27
14304,542224,9648
14305,10398,53
14306,10398,80
14307,10398,9648
14308,10398,18
14309,758866,18
14310,26505,12
14311,26505,14
14312,26505,16
14313,26505,10751
14314,10007,27
14315,10007,53
14316,429200,53
14317,429200,80
14318,10122,10751
14319,10122,878
14320,10122,12
14321,449664,27
14322,449664,53
14323,946581,18
14324,946581,10770
14325,946581,53
14326,16931,28
14327,16931,12
14328,16931,53
14329,467012,18
14330,467012,27
14331,467012,9648
14332,203696,10751
14333,203696,12
14334,203696,16
14335,203696,35
14336,203696,9648
14337,34647,14
14338,34647,18
14339,23759,12
14340,23759,28
14341,23759,18
14342,460229,9648
14343,460229,53
14344,460229,10749
14345,9946,28
14346,9946,14
14347,9946,27
14348,9946,9648
14349,633604,27
14350,633604,35
14351,633604,28
14352,76649,28
14353,76649,12
14354,76649,36
14355,76649,10749
14356,76649,18
14357,18764,35
14358,18764,28
14359,482008,10749
14360,482008,18
14361,22586,10751
14362,22586,16
14363,22586,14
14364,22586,12
14365,22586,35
14366,109443,35
14367,192145,18
14368,192145,10749
14369,46705,18
14370,46705,10749
14371,6145,53
14372,11859,28
14373,342588,16
14374,342588,9648
14375,342588,27
14376,342588,878
14377,95610,35
14378,95610,10749
14379,15516,27
14380,15516,53
14381,82695,36
14382,82695,18
14383,783613,35
14384,625450,35
14385,625450,18
14386,625450,10749
14387,415214,28
14388,415214,12
14389,415214,80
14390,415214,10752
14391,16325,28
14392,16325,53
14393,975120,35
14394,975120,10751
14395,80518,12
14396,80518,14
14397,80518,16
14398,80518,28
14399,80518,878
14400,111190,18
14401,47931,18
14402,47931,28
14403,47931,80
14404,463116,16
14405,463116,35
14406,463116,12
14407,463116,10751
14408,651,35
14409,651,18
14410,651,10752
14411,9614,35
14412,559563,10749
14413,184346,53
14414,184346,80
14415,184346,27
14416,79516,28
14417,79516,16
14418,79516,878
14419,28691,80
14420,28691,18
14421,28691,27
14422,10152,35
14423,14113,10751
14424,14113,35
14425,14113,12
14426,14113,28
14427,14113,878
14428,18011,27
14429,18011,35
14430,15003,28
14431,15003,35
14432,15003,80
14433,230179,28
14434,230179,12
14435,230179,53
14436,9631,28
14437,9631,80
14438,9631,18
14439,9631,53
14440,93685,10749
14441,93685,18
14442,11563,28
14443,11563,35
14444,1105313,27
14445,134,12
14446,134,35
14447,134,80
14448,27088,35
14449,10906,27
14450,40805,28
14451,40805,80
14452,40805,35
14453,1075529,35
14454,1075529,53
14455,489064,18
14456,489064,27
14457,489064,80
14458,459928,53
14459,459928,27
14460,680593,27
14461,680593,18
14462,680593,9648
14463,345330,35
14464,345330,14
14465,345330,878
14466,107257,18
14467,107257,10749
14468,698201,28
14469,698201,18
14470,396194,99
14471,396194,10402
14472,10477,28
14473,10477,18
14474,12538,35
14475,12538,10749
14476,712,35
14477,712,18
14478,712,10749
14479,9516,18
14480,9516,80
14481,521720,28
14482,521720,12
14483,521720,14
14484,638597,35
14485,638597,10751
14486,339530,28
14487,339530,12
14488,339530,35
14489,339530,27
14490,339530,878
14491,9569,28
14492,619433,10749
14493,934756,10749
14494,934756,35
14495,670429,27
14496,410117,18
14497,278236,18
14498,846969,35
14499,830,878
14500,479,28
14501,479,12
14502,479,80
14503,479,53
14504,142061,878
14505,142061,28
14506,142061,16
14507,142061,9648
14508,8327,18
14509,397837,18
14510,397837,9648
14511,397837,53
14512,397837,14
14513,4964,35
14514,4964,10749
14515,4964,18
14516,333385,35
14517,333385,28
14518,333385,10749
14519,333385,80
14520,10220,18
14521,10220,80
14522,852438,35
14523,852438,27
14524,10776,27
14525,10776,35
14526,59429,27
14527,59429,53
14528,27579,80
14529,27579,18
14530,27579,53
14531,788929,18
14532,788929,14
14533,788929,27
14534,292011,18
14535,292011,36
14536,292011,80
14537,9571,35
14538,483455,16
14539,483455,28
14540,483455,35
14541,483455,9648
14542,483455,80
14543,483455,14
14544,467248,35
14545,467248,10749
14546,30061,28
14547,30061,12
14548,30061,16
14549,30061,878
14550,415749,16
14551,415749,10751
14552,415749,878
14553,1056177,35
14554,1056177,10402
14555,1725,80
14556,1725,18
14557,1725,10749
14558,888097,27
14559,888097,35
14560,888097,14
14561,477044,18
14562,477044,10749
14563,617505,35
14564,617505,9648
14565,617505,27
14566,8741,18
14567,8741,36
14568,8741,10752
14569,3172,35
14570,3172,80
14571,11576,28
14572,11576,12
14573,11576,35
14574,551,28
14575,551,12
14576,551,53
14577,333354,28
14578,333354,12
14579,333354,80
14580,333354,18
14581,333354,53
14582,975,18
14583,975,10752
14584,401043,16
14585,43933,18
14586,43933,53
14587,43933,878
14588,710871,18
14589,710871,27
14590,710871,878
14591,710871,53
14592,744114,18
14593,744114,10749
14594,51162,16
14595,51162,10751
14596,51162,12
14597,480042,28
14598,480042,12
14599,480042,80
14600,480042,53
14601,851303,18
14602,851303,35
14603,851303,10749
14604,1492,28
14605,1492,12
14606,1492,18
14607,1492,36
14608,2069,35
14609,2069,80
14610,14362,28
14611,14362,80
14612,9463,16
14613,9463,14
14614,9463,27
14615,431259,27
14616,431259,53
14617,431259,14
14618,88557,16
14619,88557,10751
14620,88557,12
14621,88557,18
14622,88557,14
14623,644092,28
14624,644092,12
14625,644092,35
14626,644092,10751
14627,31967,28
14628,31967,12
14629,31967,16
14630,31967,27
14631,4244,14
14632,4244,35
14633,4244,10751
14634,35056,35
14635,35056,28
14636,35056,12
14637,9359,28
14638,9359,12
14639,9359,35
14640,9359,18
14641,9359,37
14642,201085,27
14643,201085,10749
14644,9090,35
14645,3082,35
14646,3082,18
14647,465003,18
14648,465003,53
14649,465003,36
14650,7735,18
14651,7735,53
14652,1008042,27
14653,1008042,53
14654,456154,16
14655,456154,10751
14656,11817,28
14657,11817,35
14658,11817,14
14659,3604,878
14660,3604,12
14661,3604,14
14662,3604,28
14663,3604,35
14664,682254,16
14665,682254,35
14666,682254,10751
14667,682254,9648
14668,682254,12
14669,682254,14
14670,276624,28
14671,276624,27
14672,276624,18
14673,659,18
14674,659,36
14675,659,10752
14676,62764,12
14677,62764,35
14678,62764,10751
14679,62764,14
14680,8963,53
14681,8963,18
14682,8963,28
14683,187257,18
14684,749274,18
14685,749274,37
14686,10908,28
14687,10908,18
14688,10908,10749
14689,655,18
14690,8408,27
14691,8408,18
14692,8408,9648
14693,2640,35
14694,2640,80
14695,717915,10749
14696,717915,18
14697,258893,16
14698,258893,35
14699,258893,10751
14700,258893,9648
14701,539892,878
14702,539892,53
14703,539892,18
14704,539892,9648
14705,277355,53
14706,277355,28
14707,3902,18
14708,3902,10402
14709,1878,12
14710,1878,18
14711,1878,35
14712,553261,18
14713,553261,27
14714,462181,35
14715,462181,18
14716,462181,10749
14717,393209,28
14718,393209,12
14719,393209,878
14720,928,35
14721,928,27
14722,928,14
14723,778106,10749
14724,778106,18
14725,659986,53
14726,659986,27
14727,17189,16
14728,17189,28
14729,17189,878
14730,286567,28
14731,286567,12
14732,286567,878
14733,534072,27
14734,534072,53
14735,359412,28
14736,359412,80
14737,359412,53
14738,10586,12
14739,10586,28
14740,10586,53
14741,9606,16
14742,9606,878
14743,575604,53
14744,575604,9648
14745,575604,878
14746,17365,80
14747,17365,18
14748,17365,53
14749,11005,18
14750,254474,27
14751,254474,28
14752,254474,35
14753,10912,10752
14754,10912,18
14755,10912,10770
14756,15596,35
14757,521,80
14758,521,53
14759,937337,35
14760,937337,10751
14761,937337,10749
14762,581032,18
14763,581032,37
14764,581032,12
14765,581032,28
14766,204788,35
14767,18118,12
14768,18118,28
14769,18118,37
14770,812456,16
14771,11979,18
14772,11979,14
14773,11979,27
14774,2320,28
14775,2320,12
14776,2320,18
14777,2320,53
14778,858,35
14779,858,18
14780,858,10749
14781,610338,10749
14782,25539,28
14783,25539,12
14784,25539,35
14785,25539,80
14786,43539,10749
14787,43539,18
14788,43539,53
14789,43539,80
14790,36897,16
14791,36897,10751
14792,36897,28
14793,36897,12
14794,36897,18
14795,36897,14
14796,12657,10749
14797,12657,35
14798,2100,28
14799,2100,18
14800,2100,53
14801,573730,16
14802,573730,12
14803,573730,14
14804,573730,9648
14805,384737,28
14806,384737,80
14807,384737,53
14808,14370,35
14809,14370,10749
14810,14370,878
14811,2239,18
14812,2239,35
14813,2239,53
14814,533642,27
14815,533642,53
14816,533642,878
14817,34672,10751
14818,34672,35
14819,481880,18
14820,481880,80
14821,10543,53
14822,483,80
14823,483,53
14824,483,10749
14825,1022206,35
14826,1022206,10749
14827,14864,10749
14828,14864,80
14829,452557,10752
14830,452557,28
14831,452557,18
14832,39880,12
14833,39880,14
14834,438,9648
14835,438,878
14836,438,53
14837,300673,28
14838,300673,18
14839,300673,36
14840,300673,53
14841,4512,28
14842,4512,18
14843,4512,37
14844,11589,12
14845,11589,35
14846,11589,10752
14847,839440,27
14848,839440,878
14849,839440,9648
14850,3980,35
14851,3980,27
14852,3980,878
14853,766798,18
14854,458253,10751
14855,458253,16
14856,458253,35
14857,458253,12
14858,458253,14
14859,170657,28
14860,170657,14
14861,170657,12
14862,170657,35
14863,2005,10402
14864,2005,35
14865,9763,18
14866,287649,53
14867,287649,18
14868,287649,10749
14869,17445,28
14870,17445,12
14871,17445,16
14872,17445,14
14873,17445,878
14874,988667,28
14875,988667,18
14876,301351,18
14877,301351,10402
14878,301351,10749
14879,301351,35
14880,68,35
14881,68,878
14882,12208,12
14883,12208,28
14884,12208,35
14885,6435,10749
14886,6435,35
14887,6435,14
14888,466622,28
14889,466622,53
14890,256522,27
14891,256522,35
14892,171581,28
14893,13363,878
14894,13363,18
14895,7092,28
14896,7092,16
14897,7092,14
14898,7092,27
14899,309886,28
14900,309886,53
14901,309886,18
14902,15916,16
14903,15916,14
14904,15916,9648
14905,8738,10752
14906,8738,28
14907,8738,878
14908,1001431,10770
14909,1001431,53
14910,1001431,18
14911,37821,28
14912,37821,35
14913,37821,53
14914,37821,10749
14915,16296,35
14916,16296,27
14917,16296,878
14918,651589,28
14919,651589,18
14920,651589,53
14921,11948,18
14922,11948,36
14923,11948,10752
14924,583833,10751
14925,583833,10749
14926,523849,878
14927,523849,28
14928,523849,12
14929,523849,35
14930,523849,10770
14931,297291,28
14932,297291,12
14933,297291,14
14934,919609,16
14935,919609,35
14936,919609,9648
14937,1090,53
14938,1090,878
14939,1090,9648
14940,435366,28
14941,435366,53
14942,435366,80
14943,341012,35
14944,341012,10402
14945,8051,18
14946,8051,35
14947,8051,53
14948,8051,10749
14949,407440,18
14950,608195,27
14951,608195,53
14952,608195,10752
14953,608195,14
14954,1119023,99
14955,11469,35
14956,11469,14
14957,11469,12
14958,14175,10751
14959,14175,16
14960,14175,12
14961,14175,35
14962,14175,10752
14963,6878,12
14964,6878,35
14965,6878,18
14966,6878,10751
14967,6878,14
14968,14636,28
14969,14636,53
14970,326215,16
14971,326215,12
14972,326215,35
14973,326215,10751
14974,19585,16
14975,19585,10751
14976,19585,14
14977,19585,28
14978,19585,12
14979,19585,35
14980,7457,80
14981,7457,18
14982,7457,53
14983,35552,14
14984,35552,12
14985,35552,28
14986,35552,9648
14987,384677,10749
14988,384677,35
14989,101733,35
14990,101733,27
14991,624,12
14992,624,18
14993,20083,18
14994,20083,28
14995,20083,53
14996,20083,80
14997,486131,28
14998,486131,80
14999,33196,28
15000,33196,18
15001,33196,53
15002,765119,35
15003,9208,28
15004,9208,53
15005,9208,12
15006,15356,53
15007,15356,80
15008,15356,18
15009,15356,27
15010,284289,53
15011,622,9648
15012,622,53
15013,622,27
15014,881211,16
15015,881211,10751
15016,9535,35
15017,9535,80
15018,719410,10749
15019,719410,36
15020,719410,18
15021,621151,53
15022,621151,27
15023,621151,14
15024,12122,53
15025,12122,27
15026,12122,878
15027,475214,18
15028,393738,80
15029,393738,18
15030,638,18
15031,638,53
15032,638,9648
15033,777620,53
15034,777620,27
15035,777620,18
15036,72197,16
15037,72197,12
15038,72197,10751
15039,72197,35
15040,7305,12
15041,7305,18
15042,7305,53
15043,874960,10402
15044,168676,28
15045,168676,18
15046,168676,10752
15047,613,18
15048,613,36
15049,613,10752
15050,4836,18
15051,4836,53
15052,4836,80
15053,643,18
15054,643,36
15055,54318,10751
15056,54318,12
15057,54318,14
15058,65869,53
15059,65869,10749
15060,10747,37
15061,817451,53
15062,817451,28
15063,619278,28
15064,619278,80
15065,619278,53
15066,22972,10752
15067,22972,28
15068,22972,12
15069,22972,18
15070,22972,53
15071,11171,18
15072,87826,35
15073,87826,28
15074,17681,16
15075,17681,35
15076,17681,9648
15077,17681,10751
15078,17681,14
15079,10376,18
15080,10376,10402
15081,10376,10749
15082,925786,18
15083,925786,27
15084,925786,9648
15085,463684,53
15086,463684,9648
15087,463684,27
15088,63422,16
15089,63422,12
15090,63422,14
15091,321528,878
15092,321528,28
15093,321528,12
15094,321528,16
15095,413644,10751
15096,413644,16
15097,413644,35
15098,7364,28
15099,7364,12
15100,7364,35
15101,7364,18
15102,7364,9648
15103,12501,18
15104,12501,37
15105,12501,10749
15106,582306,878
15107,556803,10749
15108,556803,35
15109,2436,28
15110,2436,12
15111,2436,35
15112,790142,10749
15113,790142,35
15114,736509,27
15115,736509,878
15116,736509,53
15117,454992,28
15118,454992,35
15119,65055,53
15120,65055,27
15121,433249,878
15122,10234,18
15123,10234,27
15124,10234,53
15125,9390,35
15126,9390,18
15127,9390,10749
15128,457232,18
15129,457232,36
15130,435577,10752
15131,435577,18
15132,16617,9648
15133,16617,53
15134,16617,80
15135,9562,28
15136,9562,12
15137,9562,878
15138,356085,27
15139,334376,878
15140,334376,16
15141,485470,10749
15142,12556,14
15143,12556,35
15144,12556,10749
15145,620725,35
15146,11546,35
15147,11546,80
15148,1005342,99
15149,8974,878
15150,8974,28
15151,16620,18
15152,16620,10402
15153,39205,16
15154,39205,9648
15155,21481,35
15156,21481,18
15157,21481,10751
15158,21481,14
15159,21481,10770
15160,274479,18
15161,274479,35
15162,594718,878
15163,594718,18
15164,594718,27
15165,570480,16
15166,570480,12
15167,570480,10751
15168,570480,35
15169,570480,10402
15170,1378,10749
15171,1378,18
15172,1378,35
15173,483898,99
15174,19186,35
15175,19186,10751
15176,531306,878
15177,531306,12
15178,531306,28
15179,531306,35
15180,13121,35
15181,13121,27
15182,5460,18
15183,133931,35
15184,133931,16
15185,133931,12
15186,133931,10751
15187,12596,35
15188,12596,18
15189,635,27
15190,635,9648
15191,603119,53
15192,603119,28
15193,477018,9648
15194,477018,53
15195,644083,80
15196,644083,18
15197,644083,28
15198,978,12
15199,978,18
15200,978,36
15201,439,35
15202,439,18
15203,12914,28
15204,12914,12
15205,12914,878
15206,12914,10770
15207,457799,80
15208,434203,10749
15209,434203,18
15210,79089,16
15211,45719,28
15212,45719,18
15213,45719,27
15214,11205,10749
15215,11205,28
15216,11205,35
15217,11205,80
15218,15915,18
15219,12837,10751
15220,12837,12
15221,12837,18
15222,345922,35
15223,438808,80
15224,438808,18
15225,778814,16
15226,778814,35
15227,778814,10751
15228,222936,18
15229,222936,35
15230,222936,10749
15231,853361,18
15232,955555,80
15233,955555,28
15234,864,35
15235,864,12
15236,864,18
15237,430040,28
15238,430040,80
15239,430040,53
15240,15653,16
15241,15653,10751
15242,15653,35
15243,2134,53
15244,2134,12
15245,2134,14
15246,2134,878
15247,2134,10749
15248,625169,36
15249,625169,18
15250,625169,28
15251,314365,18
15252,314365,36
15253,9557,35
15254,760873,878
15255,24740,27
15256,24740,9648
15257,24740,53
15258,434757,16
15259,434757,10751
15260,434757,878
15261,1535,28
15262,1535,80
15263,1535,53
15264,556574,36
15265,556574,18
15266,575249,28
15267,575249,16
15268,575249,12
15269,10997,18
15270,80987,35
15271,1551,18
15272,1551,878
15273,1551,27
15274,72976,36
15275,72976,18
15276,170687,16
15277,170687,35
15278,170687,10751
15279,170687,14
15280,44264,18
15281,44264,12
15282,44264,37
15283,578908,35
15284,348060,28
15285,348060,18
15286,152044,53
15287,152044,16
15288,152044,14
15289,7450,16
15290,7450,28
15291,7450,878
15292,7450,10751
15293,7450,12
15294,1100964,878
15295,1100964,28
15296,10708,35
15297,10708,10751
15298,40264,27
15299,40264,35
15300,1109424,80
15301,975490,10751
15302,975490,16
15303,33689,35
15304,33689,10751
15305,33689,10749
15306,2525,18
15307,2525,10751
15308,746,18
15309,746,36
15310,592,80
15311,592,18
15312,592,9648
15313,213,9648
15314,213,53
15315,10676,27
15316,10676,9648
15317,10676,878
15318,199534,27
15319,199534,53
15320,8676,12
15321,8676,10749
15322,8676,35
15323,1730,9648
15324,1730,53
15325,1730,27
15326,254172,18
15327,10449,18
15328,10449,10749
15329,1040263,10749
15330,1040263,18
15331,46429,28
15332,46429,27
15333,46429,37
15334,627290,27
15335,467433,18
15336,11568,10402
15337,11568,28
15338,11568,35
15339,11568,80
15340,9909,18
15341,467244,18
15342,467244,36
15343,467244,10752
15344,283350,35
15345,283350,18
15346,283350,10749
15347,42949,16
15348,42949,12
15349,42949,14
15350,42949,10751
15351,9519,80
15352,9519,18
15353,9519,53
15354,766475,9648
15355,766475,35
15356,766475,53
15357,338766,37
15358,338766,80
15359,338766,18
15360,338766,53
15361,828,18
15362,828,878
15363,567006,16
15364,567006,28
15365,567006,14
15366,567006,12
15367,49600,18
15368,49600,37
15369,1710,53
15370,1710,80
15371,29362,35
15372,29362,10751
15373,29362,18
15374,517116,27
15375,517116,53
15376,427175,10749
15377,427175,10751
15378,427175,18
15379,10134,878
15380,10134,28
15381,10134,53
15382,10134,12
15383,2355,18
15384,449924,28
15385,449924,18
15386,449924,36
15387,19042,10749
15388,19042,16
15389,19042,10751
15390,19042,12
15391,19042,14
15392,2757,35
15393,2757,80
15394,2757,18
15395,343674,27
15396,343674,53
15397,78383,27
15398,78383,53
15399,748917,18
15400,8699,35
15401,145220,35
15402,145220,12
15403,145220,80
15404,145220,10751
15405,615643,18
15406,148980,878
15407,148980,12
15408,172760,80
15409,172760,53
15410,147,18
15411,862553,35
15412,484437,27
15413,14289,28
15414,14289,53
15415,526,12
15416,526,35
15417,526,14
15418,320,80
15419,320,9648
15420,320,53
15421,261392,35
15422,261392,28
15423,225745,878
15424,225745,16
15425,225745,18
15426,294993,18
15427,294993,28
15428,1060262,18
15429,185133,35
15430,185133,878
15431,16411,28
15432,16411,80
15433,16411,53
15434,16411,18
15435,437375,53
15436,437375,9648
15437,20312,12
15438,20312,35
15439,20312,14
15440,598133,35
15441,445954,53
15442,445954,28
15443,445954,18
15444,785545,16
15445,785545,35
15446,785545,10751
15447,200,878
15448,200,28
15449,200,12
15450,200,53
15451,152532,18
15452,152532,36
15453,434355,35
15454,434355,28
15455,16113,28
15456,16113,53
15457,16113,12
15458,21972,10751
15459,21972,35
15460,21972,14
15461,1058906,10770
15462,1058906,16
15463,429471,878
15464,429471,28
15465,429471,27
15466,429471,53
15467,871799,28
15468,871799,80
15469,871799,53
15470,272693,10749
15471,272693,35
15472,487616,18
15473,487616,36
15474,28340,878
15475,28340,35
15476,28340,27
15477,936625,99
15478,11113,10749
15479,11113,18
15480,11113,10402
15481,11113,35
15482,10493,53
15483,10493,27
15484,446696,18
15485,446696,10749
15486,9277,35
15487,9277,80
15488,9277,18
15489,21683,12
15490,21683,14
15491,21683,16
15492,21683,28
15493,21683,878
15494,468224,10752
15495,468224,18
15496,468224,10749
15497,110,18
15498,110,9648
15499,110,10749
15500,513347,16
15501,513347,10749
15502,513347,18
15503,427564,16
15504,427564,10751
15505,427564,9648
15506,427564,35
15507,427564,37
15508,12113,28
15509,12113,18
15510,12113,53
15511,11132,35
15512,437035,53
15513,437035,18
15514,437035,80
15515,437035,9648
15516,326,28
15517,326,80
15518,326,53
15519,326,12
15520,58151,27
15521,58151,35
